"","id","strategies","round","assets"
"1072",71,"coop",10,343
"1073",72,"random",10,1452
"1074",73,"coop",10,305
"1075",74,"defect",10,1857
"1076",75,"random",10,1386
"1077",76,"random",10,1455
"1078",77,"random",10,1386
"1079",78,"random",10,428
"1080",79,"random",10,1391
"1081",80,"defect",10,1923
"1082",81,"coop",10,329
"1083",82,"defect",10,2031
"1084",83,"coop",10,300
"1085",84,"coop",10,286
"1086",85,"coop",10,293
"1087",86,"random",10,1416
"1088",87,"defect",10,2004
"1089",88,"tft",10,355
"1090",89,"tft",10,429
"1091",90,"defect",10,2002
"1092",91,"defect",10,1818
"1093",92,"coop",10,297
"1094",93,"defect",10,1998
"1095",94,"defect",10,1932
"1096",95,"coop",10,307
"1097",96,"random",10,892
"1098",97,"random",10,1346
"1099",98,"random",10,1479
"1100",99,"random",10,1281
"1101",0,"tft",11,324
"1102",1,"tft",11,371
"1103",2,"defect",11,2133
"1104",3,"tft",11,415
"1105",4,"defect",11,2326
"1106",5,"coop",11,363
"1107",6,"defect",11,2036
"1108",7,"coop",11,320
"1109",8,"tft",11,415
"1110",9,"defect",11,2171
"1111",10,"coop",11,292
"1112",11,"defect",11,1935
"1113",12,"random",11,1592
"1114",13,"random",11,1489
"1115",14,"tft",11,373
"1116",15,"tft",11,495
"1117",16,"coop",11,306
"1118",17,"random",11,1437
"1119",18,"coop",11,299
"1120",19,"defect",11,2178
"1121",20,"tft",11,402
"1122",21,"random",11,1587
"1123",22,"random",11,1479
"1124",23,"defect",11,2146
"1125",24,"tft",11,416
"1126",25,"tft",11,397
"1127",26,"tft",11,442
"1128",27,"tft",11,389
"1129",28,"random",11,466
"1130",29,"tft",11,356
"1131",30,"random",11,1605
"1132",31,"random",11,1521
"1133",32,"random",11,1598
"1134",33,"defect",11,2091
"1135",34,"coop",11,317
"1136",35,"defect",11,2084
"1137",36,"random",11,1456
"1138",37,"tft",11,344
"1139",38,"defect",11,2015
"1140",39,"tft",11,365
"1141",40,"tft",11,408
"1142",41,"random",11,1518
"1143",42,"tft",11,395
"1144",43,"defect",11,2008
"1145",44,"random",11,1440
"1146",45,"tft",11,400
"1147",46,"coop",11,256
"1148",47,"coop",11,291
"1149",48,"defect",11,2183
"1150",49,"tft",11,444
"1151",50,"defect",11,2107
"1152",51,"coop",11,379
"1153",52,"defect",11,2165
"1154",53,"defect",11,2062
"1155",54,"coop",11,299
"1156",55,"tft",11,400
"1157",56,"tft",11,365
"1158",57,"random",11,1456
"1159",58,"coop",11,312
"1160",59,"tft",11,377
"1161",60,"defect",11,1985
"1162",61,"random",11,1426
"1163",62,"random",11,1503
"1164",63,"coop",11,314
"1165",64,"random",11,1392
"1166",65,"coop",11,307
"1167",66,"tft",11,353
"1168",67,"tft",11,409
"1169",68,"random",11,1533
"1170",69,"tft",11,354
"1171",70,"random",11,1510
"1172",71,"coop",11,343
"1173",72,"random",11,1548
"1174",73,"coop",11,305
"1175",74,"defect",11,1999
"1176",75,"random",11,1478
"1177",76,"random",11,1555
"1178",77,"random",11,1478
"1179",78,"random",11,428
"1180",79,"random",11,1467
"1181",80,"defect",11,2081
"1182",81,"coop",11,329
"1183",82,"defect",11,2163
"1184",83,"coop",11,300
"1185",84,"coop",11,286
"1186",85,"coop",11,293
"1187",86,"random",11,1500
"1188",87,"defect",11,2142
"1189",88,"tft",11,355
"1190",89,"tft",11,429
"1191",90,"defect",11,2146
"1192",91,"defect",11,1936
"1193",92,"coop",11,297
"1194",93,"defect",11,2136
"1195",94,"defect",11,2076
"1196",95,"coop",11,307
"1197",96,"random",11,892
"1198",97,"random",11,1446
"1199",98,"random",11,1563
"1200",99,"random",11,1371
"1201",0,"tft",12,324
"1202",1,"tft",12,371
"1203",2,"defect",12,2257
"1204",3,"tft",12,415
"1205",4,"defect",12,2456
"1206",5,"coop",12,363
"1207",6,"defect",12,2174
"1208",7,"coop",12,320
"1209",8,"tft",12,415
"1210",9,"defect",12,2289
"1211",10,"coop",12,292
"1212",11,"defect",12,2079
"1213",12,"random",12,1680
"1214",13,"random",12,1579
"1215",14,"tft",12,373
"1216",15,"tft",12,495
"1217",16,"coop",12,306
"1218",17,"random",12,1519
"1219",18,"coop",12,299
"1220",19,"defect",12,2298
"1221",20,"tft",12,402
"1222",21,"random",12,1671
"1223",22,"random",12,1583
"1224",23,"defect",12,2290
"1225",24,"tft",12,416
"1226",25,"tft",12,397
"1227",26,"tft",12,444
"1228",27,"tft",12,389
"1229",28,"random",12,466
"1230",29,"tft",12,356
"1231",30,"random",12,1661
"1232",31,"random",12,1621
"1233",32,"random",12,1684
"1234",33,"defect",12,2213
"1235",34,"coop",12,317
"1236",35,"defect",12,2210
"1237",36,"random",12,1562
"1238",37,"tft",12,344
"1239",38,"defect",12,2153
"1240",39,"tft",12,365
"1241",40,"tft",12,408
"1242",41,"random",12,1618
"1243",42,"tft",12,395
"1244",43,"defect",12,2142
"1245",44,"random",12,1520
"1246",45,"tft",12,400
"1247",46,"coop",12,256
"1248",47,"coop",12,291
"1249",48,"defect",12,2313
"1250",49,"tft",12,444
"1251",50,"defect",12,2243
"1252",51,"coop",12,379
"1253",52,"defect",12,2277
"1254",53,"defect",12,2216
"1255",54,"coop",12,299
"1256",55,"tft",12,400
"1257",56,"tft",12,365
"1258",57,"random",12,1538
"1259",58,"coop",12,312
"1260",59,"tft",12,377
"1261",60,"defect",12,2111
"1262",61,"random",12,1518
"1263",62,"random",12,1593
"1264",63,"coop",12,314
"1265",64,"random",12,1490
"1266",65,"coop",12,307
"1267",66,"tft",12,353
"1268",67,"tft",12,409
"1269",68,"random",12,1623
"1270",69,"tft",12,354
"1271",70,"random",12,1632
"1272",71,"coop",12,343
"1273",72,"random",12,1638
"1274",73,"coop",12,305
"1275",74,"defect",12,2113
"1276",75,"random",12,1558
"1277",76,"random",12,1673
"1278",77,"random",12,1574
"1279",78,"random",12,428
"1280",79,"random",12,1547
"1281",80,"defect",12,2211
"1282",81,"coop",12,329
"1283",82,"defect",12,2291
"1284",83,"coop",12,300
"1285",84,"coop",12,286
"1286",85,"coop",12,293
"1287",86,"random",12,1590
"1288",87,"defect",12,2276
"1289",88,"tft",12,355
"1290",89,"tft",12,429
"1291",90,"defect",12,2282
"1292",91,"defect",12,2046
"1293",92,"coop",12,297
"1294",93,"defect",12,2282
"1295",94,"defect",12,2210
"1296",95,"coop",12,307
"1297",96,"random",12,892
"1298",97,"random",12,1560
"1299",98,"random",12,1649
"1300",99,"random",12,1455
"1301",0,"tft",13,324
"1302",1,"tft",13,371
"1303",2,"defect",13,2381
"1304",3,"tft",13,415
"1305",4,"defect",13,2582
"1306",5,"coop",13,363
"1307",6,"defect",13,2332
"1308",7,"coop",13,320
"1309",8,"tft",13,415
"1310",9,"defect",13,2421
"1311",10,"coop",13,292
"1312",11,"defect",13,2185
"1313",12,"random",13,1766
"1314",13,"random",13,1669
"1315",14,"tft",13,373
"1316",15,"tft",13,495
"1317",16,"coop",13,306
"1318",17,"random",13,1573
"1319",18,"coop",13,299
"1320",19,"defect",13,2438
"1321",20,"tft",13,402
"1322",21,"random",13,1767
"1323",22,"random",13,1675
"1324",23,"defect",13,2442
"1325",24,"tft",13,416
"1326",25,"tft",13,397
"1327",26,"tft",13,444
"1328",27,"tft",13,389
"1329",28,"random",13,466
"1330",29,"tft",13,356
"1331",30,"random",13,1757
"1332",31,"random",13,1713
"1333",32,"random",13,1738
"1334",33,"defect",13,2329
"1335",34,"coop",13,317
"1336",35,"defect",13,2332
"1337",36,"random",13,1648
"1338",37,"tft",13,344
"1339",38,"defect",13,2283
"1340",39,"tft",13,365
"1341",40,"tft",13,408
"1342",41,"random",13,1702
"1343",42,"tft",13,395
"1344",43,"defect",13,2256
"1345",44,"random",13,1616
"1346",45,"tft",13,400
"1347",46,"coop",13,256
"1348",47,"coop",13,291
"1349",48,"defect",13,2455
"1350",49,"tft",13,444
"1351",50,"defect",13,2377
"1352",51,"coop",13,379
"1353",52,"defect",13,2399
"1354",53,"defect",13,2368
"1355",54,"coop",13,299
"1356",55,"tft",13,400
"1357",56,"tft",13,365
"1358",57,"random",13,1628
"1359",58,"coop",13,312
"1360",59,"tft",13,377
"1361",60,"defect",13,2241
"1362",61,"random",13,1596
"1363",62,"random",13,1683
"1364",63,"coop",13,314
"1365",64,"random",13,1588
"1366",65,"coop",13,307
"1367",66,"tft",13,353
"1368",67,"tft",13,409
"1369",68,"random",13,1725
"1370",69,"tft",13,354
"1371",70,"random",13,1752
"1372",71,"coop",13,343
"1373",72,"random",13,1722
"1374",73,"coop",13,305
"1375",74,"defect",13,2245
"1376",75,"random",13,1634
"1377",76,"random",13,1751
"1378",77,"random",13,1650
"1379",78,"random",13,428
"1380",79,"random",13,1639
"1381",80,"defect",13,2349
"1382",81,"coop",13,329
"1383",82,"defect",13,2413
"1384",83,"coop",13,300
"1385",84,"coop",13,286
"1386",85,"coop",13,293
"1387",86,"random",13,1682
"1388",87,"defect",13,2416
"1389",88,"tft",13,355
"1390",89,"tft",13,429
"1391",90,"defect",13,2418
"1392",91,"defect",13,2180
"1393",92,"coop",13,297
"1394",93,"defect",13,2420
"1395",94,"defect",13,2358
"1396",95,"coop",13,307
"1397",96,"random",13,892
"1398",97,"random",13,1646
"1399",98,"random",13,1751
"1400",99,"random",13,1541
"1401",0,"tft",14,324
"1402",1,"tft",14,371
"1403",2,"defect",14,2515
"1404",3,"tft",14,415
"1405",4,"defect",14,2712
"1406",5,"coop",14,363
"1407",6,"defect",14,2480
"1408",7,"coop",14,320
"1409",8,"tft",14,415
"1410",9,"defect",14,2549
"1411",10,"coop",14,292
"1412",11,"defect",14,2311
"1413",12,"random",14,1848
"1414",13,"random",14,1765
"1415",14,"tft",14,373
"1416",15,"tft",14,495
"1417",16,"coop",14,306
"1418",17,"random",14,1621
"1419",18,"coop",14,299
"1420",19,"defect",14,2550
"1421",20,"tft",14,402
"1422",21,"random",14,1853
"1423",22,"random",14,1773
"1424",23,"defect",14,2576
"1425",24,"tft",14,416
"1426",25,"tft",14,397
"1427",26,"tft",14,444
"1428",27,"tft",14,389
"1429",28,"random",14,466
"1430",29,"tft",14,356
"1431",30,"random",14,1855
"1432",31,"random",14,1797
"1433",32,"random",14,1774
"1434",33,"defect",14,2431
"1435",34,"coop",14,317
"1436",35,"defect",14,2448
"1437",36,"random",14,1742
"1438",37,"tft",14,344
"1439",38,"defect",14,2419
"1440",39,"tft",14,365
"1441",40,"tft",14,408
"1442",41,"random",14,1788
"1443",42,"tft",14,395
"1444",43,"defect",14,2382
"1445",44,"random",14,1700
"1446",45,"tft",14,400
"1447",46,"coop",14,256
"1448",47,"coop",14,291
"1449",48,"defect",14,2581
"1450",49,"tft",14,444
"1451",50,"defect",14,2497
"1452",51,"coop",14,379
"1453",52,"defect",14,2511
"1454",53,"defect",14,2506
"1455",54,"coop",14,299
"1456",55,"tft",14,400
"1457",56,"tft",14,365
"1458",57,"random",14,1700
"1459",58,"coop",14,312
"1460",59,"tft",14,377
"1461",60,"defect",14,2377
"1462",61,"random",14,1664
"1463",62,"random",14,1769
"1464",63,"coop",14,314
"1465",64,"random",14,1666
"1466",65,"coop",14,307
"1467",66,"tft",14,353
"1468",67,"tft",14,409
"1469",68,"random",14,1803
"1470",69,"tft",14,354
"1471",70,"random",14,1838
"1472",71,"coop",14,343
"1473",72,"random",14,1806
"1474",73,"coop",14,305
"1475",74,"defect",14,2375
"1476",75,"random",14,1730
"1477",76,"random",14,1853
"1478",77,"random",14,1708
"1479",78,"random",14,428
"1480",79,"random",14,1715
"1481",80,"defect",14,2459
"1482",81,"coop",14,329
"1483",82,"defect",14,2543
"1484",83,"coop",14,300
"1485",84,"coop",14,286
"1486",85,"coop",14,293
"1487",86,"random",14,1744
"1488",87,"defect",14,2532
"1489",88,"tft",14,355
"1490",89,"tft",14,429
"1491",90,"defect",14,2544
"1492",91,"defect",14,2306
"1493",92,"coop",14,297
"1494",93,"defect",14,2536
"1495",94,"defect",14,2490
"1496",95,"coop",14,307
"1497",96,"random",14,892
"1498",97,"random",14,1728
"1499",98,"random",14,1845
"1500",99,"random",14,1613
"1501",0,"tft",15,324
"1502",1,"tft",15,371
"1503",2,"defect",15,2653
"1504",3,"tft",15,415
"1505",4,"defect",15,2836
"1506",5,"coop",15,363
"1507",6,"defect",15,2626
"1508",7,"coop",15,320
"1509",8,"tft",15,415
"1510",9,"defect",15,2681
"1511",10,"coop",15,292
"1512",11,"defect",15,2437
"1513",12,"random",15,1932
"1514",13,"random",15,1865
"1515",14,"tft",15,373
"1516",15,"tft",15,495
"1517",16,"coop",15,306
"1518",17,"random",15,1643
"1519",18,"coop",15,299
"1520",19,"defect",15,2674
"1521",20,"tft",15,402
"1522",21,"random",15,1935
"1523",22,"random",15,1895
"1524",23,"defect",15,2706
"1525",24,"tft",15,416
"1526",25,"tft",15,397
"1527",26,"tft",15,444
"1528",27,"tft",15,389
"1529",28,"random",15,466
"1530",29,"tft",15,356
"1531",30,"random",15,1939
"1532",31,"random",15,1867
"1533",32,"random",15,1790
"1534",33,"defect",15,2547
"1535",34,"coop",15,317
"1536",35,"defect",15,2584
"1537",36,"random",15,1806
"1538",37,"tft",15,344
"1539",38,"defect",15,2533
"1540",39,"tft",15,365
"1541",40,"tft",15,408
"1542",41,"random",15,1864
"1543",42,"tft",15,395
"1544",43,"defect",15,2508
"1545",44,"random",15,1778
"1546",45,"tft",15,400
"1547",46,"coop",15,256
"1548",47,"coop",15,291
"1549",48,"defect",15,2691
"1550",49,"tft",15,444
"1551",50,"defect",15,2633
"1552",51,"coop",15,379
"1553",52,"defect",15,2633
"1554",53,"defect",15,2630
"1555",54,"coop",15,299
"1556",55,"tft",15,400
"1557",56,"tft",15,365
"1558",57,"random",15,1766
"1559",58,"coop",15,312
"1560",59,"tft",15,377
"1561",60,"defect",15,2505
"1562",61,"random",15,1754
"1563",62,"random",15,1841
"1564",63,"coop",15,314
"1565",64,"random",15,1726
"1566",65,"coop",15,307
"1567",66,"tft",15,353
"1568",67,"tft",15,409
"1569",68,"random",15,1877
"1570",69,"tft",15,354
"1571",70,"random",15,1928
"1572",71,"coop",15,343
"1573",72,"random",15,1876
"1574",73,"coop",15,305
"1575",74,"defect",15,2489
"1576",75,"random",15,1812
"1577",76,"random",15,1951
"1578",77,"random",15,1786
"1579",78,"random",15,428
"1580",79,"random",15,1825
"1581",80,"defect",15,2585
"1582",81,"coop",15,329
"1583",82,"defect",15,2677
"1584",83,"coop",15,300
"1585",84,"coop",15,286
"1586",85,"coop",15,293
"1587",86,"random",15,1824
"1588",87,"defect",15,2650
"1589",88,"tft",15,355
"1590",89,"tft",15,429
"1591",90,"defect",15,2660
"1592",91,"defect",15,2408
"1593",92,"coop",15,297
"1594",93,"defect",15,2658
"1595",94,"defect",15,2606
"1596",95,"coop",15,307
"1597",96,"random",15,892
"1598",97,"random",15,1808
"1599",98,"random",15,1925
"1600",99,"random",15,1691
"1601",0,"tft",16,324
"1602",1,"tft",16,371
"1603",2,"defect",16,2773
"1604",3,"tft",16,415
"1605",4,"defect",16,2954
"1606",5,"coop",16,363
"1607",6,"defect",16,2768
"1608",7,"coop",16,320
"1609",8,"tft",16,415
"1610",9,"defect",16,2809
"1611",10,"coop",16,292
"1612",11,"defect",16,2551
"1613",12,"random",16,2008
"1614",13,"random",16,1939
"1615",14,"tft",16,373
"1616",15,"tft",16,495
"1617",16,"coop",16,306
"1618",17,"random",16,1663
"1619",18,"coop",16,299
"1620",19,"defect",16,2790
"1621",20,"tft",16,402
"1622",21,"random",16,2015
"1623",22,"random",16,1963
"1624",23,"defect",16,2848
"1625",24,"tft",16,416
"1626",25,"tft",16,397
"1627",26,"tft",16,444
"1628",27,"tft",16,389
"1629",28,"random",16,466
"1630",29,"tft",16,356
"1631",30,"random",16,2009
"1632",31,"random",16,1969
"1633",32,"random",16,1800
"1634",33,"defect",16,2649
"1635",34,"coop",16,317
"1636",35,"defect",16,2702
"1637",36,"random",16,1870
"1638",37,"tft",16,344
"1639",38,"defect",16,2659
"1640",39,"tft",16,365
"1641",40,"tft",16,408
"1642",41,"random",16,1974
"1643",42,"tft",16,395
"1644",43,"defect",16,2616
"1645",44,"random",16,1834
"1646",45,"tft",16,400
"1647",46,"coop",16,256
"1648",47,"coop",16,291
"1649",48,"defect",16,2807
"1650",49,"tft",16,444
"1651",50,"defect",16,2755
"1652",51,"coop",16,379
"1653",52,"defect",16,2751
"1654",53,"defect",16,2762
"1655",54,"coop",16,299
"1656",55,"tft",16,400
"1657",56,"tft",16,365
"1658",57,"random",16,1828
"1659",58,"coop",16,312
"1660",59,"tft",16,377
"1661",60,"defect",16,2625
"1662",61,"random",16,1826
"1663",62,"random",16,1937
"1664",63,"coop",16,314
"1665",64,"random",16,1788
"1666",65,"coop",16,307
"1667",66,"tft",16,353
"1668",67,"tft",16,409
"1669",68,"random",16,1971
"1670",69,"tft",16,354
"1671",70,"random",16,2008
"1672",71,"coop",16,343
"1673",72,"random",16,1942
"1674",73,"coop",16,305
"1675",74,"defect",16,2619
"1676",75,"random",16,1886
"1677",76,"random",16,2053
"1678",77,"random",16,1872
"1679",78,"random",16,428
"1680",79,"random",16,1897
"1681",80,"defect",16,2733
"1682",81,"coop",16,329
"1683",82,"defect",16,2815
"1684",83,"coop",16,300
"1685",84,"coop",16,286
"1686",85,"coop",16,293
"1687",86,"random",16,1938
"1688",87,"defect",16,2780
"1689",88,"tft",16,355
"1690",89,"tft",16,429
"1691",90,"defect",16,2768
"1692",91,"defect",16,2526
"1693",92,"coop",16,297
"1694",93,"defect",16,2774
"1695",94,"defect",16,2738
"1696",95,"coop",16,307
"1697",96,"random",16,892
"1698",97,"random",16,1886
"1699",98,"random",16,2003
"1700",99,"random",16,1781
"1701",0,"tft",17,324
"1702",1,"tft",17,371
"1703",2,"defect",17,2895
"1704",3,"tft",17,415
"1705",4,"defect",17,3060
"1706",5,"coop",17,363
"1707",6,"defect",17,2902
"1708",7,"coop",17,320
"1709",8,"tft",17,415
"1710",9,"defect",17,2945
"1711",10,"coop",17,292
"1712",11,"defect",17,2673
"1713",12,"random",17,2060
"1714",13,"random",17,2029
"1715",14,"tft",17,373
"1716",15,"tft",17,495
"1717",16,"coop",17,306
"1718",17,"random",17,1675
"1719",18,"coop",17,299
"1720",19,"defect",17,2912
"1721",20,"tft",17,402
"1722",21,"random",17,2091
"1723",22,"random",17,2059
"1724",23,"defect",17,2974
"1725",24,"tft",17,416
"1726",25,"tft",17,397
"1727",26,"tft",17,444
"1728",27,"tft",17,389
"1729",28,"random",17,466
"1730",29,"tft",17,356
"1731",30,"random",17,2087
"1732",31,"random",17,2047
"1733",32,"random",17,1806
"1734",33,"defect",17,2769
"1735",34,"coop",17,317
"1736",35,"defect",17,2816
"1737",36,"random",17,1950
"1738",37,"tft",17,344
"1739",38,"defect",17,2779
"1740",39,"tft",17,365
"1741",40,"tft",17,408
"1742",41,"random",17,2080
"1743",42,"tft",17,395
"1744",43,"defect",17,2724
"1745",44,"random",17,1902
"1746",45,"tft",17,400
"1747",46,"coop",17,256
"1748",47,"coop",17,291
"1749",48,"defect",17,2925
"1750",49,"tft",17,444
"1751",50,"defect",17,2861
"1752",51,"coop",17,379
"1753",52,"defect",17,2873
"1754",53,"defect",17,2890
"1755",54,"coop",17,299
"1756",55,"tft",17,400
"1757",56,"tft",17,365
"1758",57,"random",17,1912
"1759",58,"coop",17,312
"1760",59,"tft",17,377
"1761",60,"defect",17,2757
"1762",61,"random",17,1924
"1763",62,"random",17,2009
"1764",63,"coop",17,314
"1765",64,"random",17,1872
"1766",65,"coop",17,307
"1767",66,"tft",17,353
"1768",67,"tft",17,409
"1769",68,"random",17,2037
"1770",69,"tft",17,354
"1771",70,"random",17,2074
"1772",71,"coop",17,343
"1773",72,"random",17,2026
"1774",73,"coop",17,305
"1775",74,"defect",17,2737
"1776",75,"random",17,1968
"1777",76,"random",17,2133
"1778",77,"random",17,1940
"1779",78,"random",17,428
"1780",79,"random",17,1965
"1781",80,"defect",17,2869
"1782",81,"coop",17,329
"1783",82,"defect",17,2961
"1784",83,"coop",17,300
"1785",84,"coop",17,286
"1786",85,"coop",17,293
"1787",86,"random",17,2010
"1788",87,"defect",17,2904
"1789",88,"tft",17,355
"1790",89,"tft",17,429
"1791",90,"defect",17,2866
"1792",91,"defect",17,2636
"1793",92,"coop",17,297
"1794",93,"defect",17,2902
"1795",94,"defect",17,2850
"1796",95,"coop",17,307
"1797",96,"random",17,892
"1798",97,"random",17,1954
"1799",98,"random",17,2063
"1800",99,"random",17,1859
"1801",0,"tft",18,324
"1802",1,"tft",18,371
"1803",2,"defect",18,3015
"1804",3,"tft",18,415
"1805",4,"defect",18,3166
"1806",5,"coop",18,363
"1807",6,"defect",18,3044
"1808",7,"coop",18,320
"1809",8,"tft",18,415
"1810",9,"defect",18,3069
"1811",10,"coop",18,292
"1812",11,"defect",18,2803
"1813",12,"random",18,2132
"1814",13,"random",18,2123
"1815",14,"tft",18,373
"1816",15,"tft",18,495
"1817",16,"coop",18,306
"1818",17,"random",18,1677
"1819",18,"coop",18,299
"1820",19,"defect",18,3022
"1821",20,"tft",18,402
"1822",21,"random",18,2161
"1823",22,"random",18,2175
"1824",23,"defect",18,3104
"1825",24,"tft",18,416
"1826",25,"tft",18,397
"1827",26,"tft",18,444
"1828",27,"tft",18,389
"1829",28,"random",18,466
"1830",29,"tft",18,356
"1831",30,"random",18,2177
"1832",31,"random",18,2135
"1833",32,"random",18,1808
"1834",33,"defect",18,2867
"1835",34,"coop",18,317
"1836",35,"defect",18,2930
"1837",36,"random",18,2024
"1838",37,"tft",18,344
"1839",38,"defect",18,2895
"1840",39,"tft",18,365
"1841",40,"tft",18,408
"1842",41,"random",18,2162
"1843",42,"tft",18,395
"1844",43,"defect",18,2820
"1845",44,"random",18,1966
"1846",45,"tft",18,400
"1847",46,"coop",18,256
"1848",47,"coop",18,291
"1849",48,"defect",18,3043
"1850",49,"tft",18,444
"1851",50,"defect",18,2965
"1852",51,"coop",18,379
"1853",52,"defect",18,2983
"1854",53,"defect",18,3012
"1855",54,"coop",18,299
"1856",55,"tft",18,400
"1857",56,"tft",18,365
"1858",57,"random",18,1976
"1859",58,"coop",18,312
"1860",59,"tft",18,377
"1861",60,"defect",18,2875
"1862",61,"random",18,1988
"1863",62,"random",18,2095
"1864",63,"coop",18,314
"1865",64,"random",18,1938
"1866",65,"coop",18,307
"1867",66,"tft",18,353
"1868",67,"tft",18,409
"1869",68,"random",18,2113
"1870",69,"tft",18,354
"1871",70,"random",18,2148
"1872",71,"coop",18,343
"1873",72,"random",18,2118
"1874",73,"coop",18,305
"1875",74,"defect",18,2851
"1876",75,"random",18,2056
"1877",76,"random",18,2197
"1878",77,"random",18,2002
"1879",78,"random",18,428
"1880",79,"random",18,2053
"1881",80,"defect",18,2999
"1882",81,"coop",18,329
"1883",82,"defect",18,3097
"1884",83,"coop",18,300
"1885",84,"coop",18,286
"1886",85,"coop",18,293
"1887",86,"random",18,2094
"1888",87,"defect",18,3012
"1889",88,"tft",18,355
"1890",89,"tft",18,429
"1891",90,"defect",18,2974
"1892",91,"defect",18,2746
"1893",92,"coop",18,297
"1894",93,"defect",18,3038
"1895",94,"defect",18,2982
"1896",95,"coop",18,307
"1897",96,"random",18,892
"1898",97,"random",18,2024
"1899",98,"random",18,2131
"1900",99,"random",18,1939
"1901",0,"tft",19,324
"1902",1,"tft",19,371
"1903",2,"defect",19,3125
"1904",3,"tft",19,415
"1905",4,"defect",19,3280
"1906",5,"coop",19,363
"1907",6,"defect",19,3166
"1908",7,"coop",19,320
"1909",8,"tft",19,415
"1910",9,"defect",19,3199
"1911",10,"coop",19,292
"1912",11,"defect",19,2933
"1913",12,"random",19,2212
"1914",13,"random",19,2195
"1915",14,"tft",19,373
"1916",15,"tft",19,495
"1917",16,"coop",19,306
"1918",17,"random",19,1681
"1919",18,"coop",19,299
"1920",19,"defect",19,3124
"1921",20,"tft",19,402
"1922",21,"random",19,2227
"1923",22,"random",19,2249
"1924",23,"defect",19,3230
"1925",24,"tft",19,416
"1926",25,"tft",19,397
"1927",26,"tft",19,444
"1928",27,"tft",19,389
"1929",28,"random",19,466
"1930",29,"tft",19,356
"1931",30,"random",19,2239
"1932",31,"random",19,2219
"1933",32,"random",19,1808
"1934",33,"defect",19,2971
"1935",34,"coop",19,317
"1936",35,"defect",19,3044
"1937",36,"random",19,2100
"1938",37,"tft",19,344
"1939",38,"defect",19,3017
"1940",39,"tft",19,365
"1941",40,"tft",19,408
"1942",41,"random",19,2232
"1943",42,"tft",19,395
"1944",43,"defect",19,2932
"1945",44,"random",19,2042
"1946",45,"tft",19,400
"1947",46,"coop",19,256
"1948",47,"coop",19,291
"1949",48,"defect",19,3159
"1950",49,"tft",19,444
"1951",50,"defect",19,3077
"1952",51,"coop",19,379
"1953",52,"defect",19,3087
"1954",53,"defect",19,3146
"1955",54,"coop",19,299
"1956",55,"tft",19,400
"1957",56,"tft",19,365
"1958",57,"random",19,2026
"1959",58,"coop",19,312
"1960",59,"tft",19,377
"1961",60,"defect",19,2995
"1962",61,"random",19,2054
"1963",62,"random",19,2191
"1964",63,"coop",19,314
"1965",64,"random",19,2002
"1966",65,"coop",19,307
"1967",66,"tft",19,353
"1968",67,"tft",19,409
"1969",68,"random",19,2191
"1970",69,"tft",19,354
"1971",70,"random",19,2244
"1972",71,"coop",19,343
"1973",72,"random",19,2196
"1974",73,"coop",19,305
"1975",74,"defect",19,2977
"1976",75,"random",19,2128
"1977",76,"random",19,2271
"1978",77,"random",19,2064
"1979",78,"random",19,428
"1980",79,"random",19,2137
"1981",80,"defect",19,3121
"1982",81,"coop",19,329
"1983",82,"defect",19,3227
"1984",83,"coop",19,300
"1985",84,"coop",19,286
"1986",85,"coop",19,293
"1987",86,"random",19,2174
"1988",87,"defect",19,3120
"1989",88,"tft",19,355
"1990",89,"tft",19,429
"1991",90,"defect",19,3098
"1992",91,"defect",19,2870
"1993",92,"coop",19,297
"1994",93,"defect",19,3186
"1995",94,"defect",19,3102
"1996",95,"coop",19,307
"1997",96,"random",19,892
"1998",97,"random",19,2092
"1999",98,"random",19,2189
"2000",99,"random",19,2037
"2001",0,"tft",20,324
"2002",1,"tft",20,371
"2003",2,"defect",20,3247
"2004",3,"tft",20,415
"2005",4,"defect",20,3394
"2006",5,"coop",20,363
"2007",6,"defect",20,3278
"2008",7,"coop",20,320
"2009",8,"tft",20,415
"2010",9,"defect",20,3319
"2011",10,"coop",20,292
"2012",11,"defect",20,3059
"2013",12,"random",20,2282
"2014",13,"random",20,2269
"2015",14,"tft",20,373
"2016",15,"tft",20,495
"2017",16,"coop",20,306
"2018",17,"random",20,1681
"2019",18,"coop",20,299
"2020",19,"defect",20,3234
"2021",20,"tft",20,402
"2022",21,"random",20,2293
"2023",22,"random",20,2323
"2024",23,"defect",20,3342
"2025",24,"tft",20,416
"2026",25,"tft",20,397
"2027",26,"tft",20,444
"2028",27,"tft",20,389
"2029",28,"random",20,466
"2030",29,"tft",20,356
"2031",30,"random",20,2309
"2032",31,"random",20,2295
"2033",32,"random",20,1808
"2034",33,"defect",20,3067
"2035",34,"coop",20,317
"2036",35,"defect",20,3134
"2037",36,"random",20,2184
"2038",37,"tft",20,344
"2039",38,"defect",20,3133
"2040",39,"tft",20,365
"2041",40,"tft",20,408
"2042",41,"random",20,2312
"2043",42,"tft",20,395
"2044",43,"defect",20,3060
"2045",44,"random",20,2126
"2046",45,"tft",20,400
"2047",46,"coop",20,256
"2048",47,"coop",20,291
"2049",48,"defect",20,3267
"2050",49,"tft",20,444
"2051",50,"defect",20,3189
"2052",51,"coop",20,379
"2053",52,"defect",20,3179
"2054",53,"defect",20,3266
"2055",54,"coop",20,299
